Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
362,25.711,3.595,53248,8089600,18671755264,6477721600,2181734400,36665638912
363,24.159,4.525,1146880,5885952,18232909824,6877208576,2181791744,36703797248
364,16.089,2.847,524288,4059136,17756745728,7305707520,2181869568,36749324288
365,10.963,1.786,0,1806336,17803415552,7230894080,2181885952,36776423424
366,8.669,3.069,0,720896,17516589056,7489814528,2181890048,36803440640
367,6.377,2.526,0,199045120,17508782080,7504191488,2181898240,36803543040
368,3.371,1.998,4096,258473984,17512022016,7501705216,2181902336,36802764800
369,11.102,5.447,0,100298752,16824545280,8202842112,2181926912,36801761280
370,10.564,7.594,49152,11288576,15536025600,9505406976,2181935104,36800499712
371,11.532,6.86,0,12984320,15227613184,9827704832,2182008832,36799111168
372,13.151,8.992,16384,34369536,14044434432,11459063808,2182053888,36374233088
373,16.017,8.176,16384,21069824,13269057536,12468563968,2182107136,36159021056
374,16.38,9.761,32768,41807872,12390952960,13604519936,2182189056,35917979648
375,18.212,9.444,0,48242688,11930492928,14308417536,2182250496,35697831936
376,22.83,13.168,16384,29528064,10496466944,16191574016,2182303744,35279065088
377,12.221,10.072,49152,68661248,9746542592,16851566592,2182348800,35373727744
378,19.966,7.833,0,60420096,9531637760,17079656448,2182381568,35374956544
379,26.933,9.118,16384,136269824,8932777984,17821224960,2182402048,35239485440
380,30.076,13.748,4096,56246272,9220304896,17930141696,2182479872,34858733568
