Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_write,mem_used,mem_free,mem_buff,mem_cach
1539,22.542,2.042,16384,62681088,6780178432,11665608704,2892824576,41580838912
1540,4.545,1.209,4489216,32768,6787821568,11651383296,2892824576,41587355648
1541,4.460,0.667,0,0,6816346112,11612704768,2892824576,41597280256
1542,0.793,1.752,0,23097344,6820134912,11608281088,2892824576,41597628416
1543,0.541,1.457,0,4096,6819688448,11608748032,2892824576,41597628416
1544,3.654,1.703,0,139264,6654406656,11773767680,2892824576,41597636608
1545,4.578,0.541,0,20480,6703546368,11724562432,2892824576,41597644800
1546,1.540,1.373,0,1257472,6710738944,11717279744,2892824576,41597661184
1547,0.625,1.374,0,0,6713978880,11713945600,2892824576,41597755392
1548,0.583,1.417,0,0,6714327040,11713564672,2892824576,41597804544
1549,0.624,1.291,0,0,6716260352,11711492096,2892824576,41597911040
1550,0.375,0.292,0,0,6716538880,11711156224,2892824576,41597952000
1551,0.957,1.664,0,81920,6718435328,11709149184,2892824576,41598062592
1552,1.164,1.538,0,0,6715555840,11712532480,2892824576,41598193664
1553,0.625,1.167,0,0,6715076608,11713097728,2892824576,41598304256
1554,1.043,1.126,0,1400832,6718517248,11710443520,2892824576,41597517824
1555,4.615,0.998,0,892928,6612709376,11816009728,2892824576,41597751296
1556,4.295,1.501,0,0,6669377536,11759333376,2892824576,41597759488
1557,1.125,1.416,0,1245184,6673666048,11755012096,2892824576,41597767680
1558,0.292,1.460,0,0,6674542592,11754016768,2892824576,41597788160
1559,0.334,0.542,0,16384,6674079744,11754479616,2892824576,41597788160
1560,0.209,1.085,0,0,6674419712,11754139648,2892824576,41597788160
1561,0.250,1.209,0,0,6673887232,11754680320,2892824576,41597788160
1562,0.376,1.336,0,90112,6674206720,11754356736,2892824576,41597792256
1563,0.250,1.293,0,0,6672433152,11756109824,2892824576,41597796352
1564,0.417,0.375,0,540672,6672207872,11756331008,2892824576,41597800448
1565,0.292,1.167,0,20480,6670807040,11757727744,2892824576,41597804544
1566,0.375,1.418,0,4579328,6670446592,11758088192,2892824576,41597804544
1567,0.333,1.458,0,0,6670094336,11758309376,2892824576,41597935616
1568,0.375,1.083,0,0,6670770176,11757649920,2892824576,41597935616
1569,0.208,0.625,0,315392,6670536704,11757883392,2892824576,41597935616
1570,2.417,1.583,0,434176,6698217472,11729420288,2892824576,41597988864
1571,4.712,1.668,0,5562368,6759817216,11666972672,2892824576,41598001152
1572,1.960,1.751,1077248,11763712,6771212288,11654164480,2892828672,41598255104
1573,3.837,1.376,32768,3723264,6795841536,11629441024,2892828672,41598169088
1574,5.514,1.285,0,0,6865612800,11559690240,2892828672,41598181376
1575,3.902,1.868,0,20480,6898151424,11527143424,2892828672,41598189568
1576,3.453,1.581,0,8192,6927118336,11498119168,2892828672,41598205952
1577,3.853,1.657,0,0,6961270784,11463991296,2892828672,41598222336
1578,3.367,0.914,0,106496,6991007744,11434254336,2892828672,41598222336
1579,2.960,1.376,0,12288,7020744704,11404468224,2892828672,41598222336
1580,4.314,1.618,0,0,7046234112,11378978816,2892828672,41598222336
1581,3.379,1.544,0,471040,7062659072,11362537472,2892828672,41598230528
1582,4.898,2.200,0,5795840,6661746688,11763388416,2892828672,41598259200
1583,4.580,0.999,0,0,6718947328,11706068992,2892828672,41598263296
1584,5.042,1.667,0,0,6766972928,11657883648,2892828672,41598267392
1585,5.706,1.583,0,163840,6799212544,11625553920,2892828672,41598267392
1586,6.247,1.779,0,0,6882234368,11542532096,2892828672,41598267392
1587,3.909,1.455,0,1024000,6912512000,11512262656,2892828672,41598267392
1588,3.005,1.336,0,0,6942482432,11482284032,2892828672,41598267392
1589,3.282,1.828,0,12288,6972960768,11451793408,2892828672,41598279680
1590,2.883,1.672,0,225280,7003529216,11421220864,2892828672,41598283776
1591,2.877,1.835,0,0,7033397248,11391352832,2892828672,41598283776
1592,3.253,0.834,0,573440,7058472960,11366281216,2892828672,41598287872
1593,3.583,1.500,0,131072,7068831744,11355914240,2892828672,41598287872
1594,5.079,2.206,0,110592,6668271616,11756539904,2892828672,41598287872
1595,5.143,1.576,0,20480,6728486912,11696259072,2892828672,41598287872
1596,5.307,1.907,0,0,6770171904,11654332416,2892828672,41598291968
1597,5.836,1.167,0,413696,6627856384,11796697088,2892828672,41598296064
1598,4.500,1.875,0,815104,6703861760,11720306688,2892836864,41598570496
1599,4.913,1.665,0,16384,6737043456,11687116800,2892836864,41598578688
1600,5.936,1.702,0,0,6792151040,11631833088,2892836864,41598599168
1601,10.544,1.287,0,446464,6840352768,11583619072,2892836864,41598619648
1602,10.415,0.913,0,1822720,6859481088,11563958272,2892840960,41598894080
1603,9.375,1.708,0,1413120,6898991104,11524243456,2892840960,41599098880
1604,7.887,2.034,0,962560,6676934656,11746258944,2892840960,41599287296
1605,7.383,1.825,0,0,6741348352,11681820672,2892840960,41599295488
1606,7.354,1.163,0,0,6787411968,11635703808,2892840960,41599299584
1607,7.920,1.084,0,897024,6841835520,11581227008,2892840960,41599303680
1608,6.797,1.835,0,352256,6893875200,11529183232,2892840960,41599307776
1609,4.366,2.287,0,131072,6704029696,11719024640,2892840960,41599320064
1610,4.460,1.626,0,0,6778433536,11644600320,2892840960,41599324160
1611,5.880,1.077,0,0,6813933568,11608993792,2892840960,41599332352
1612,5.031,1.289,0,12288,6854352896,11568558080,2892840960,41599332352
1613,5.539,1.541,0,1146880,6886563840,11536191488,2892840960,41599414272
1614,4.819,1.953,0,1478656,6915457024,11507404800,2892840960,41599152128
1615,4.270,1.617,0,1642496,6940540928,11482214400,2892845056,41599254528
1616,4.255,0.876,0,1138688,6975000576,11447373824,2892845056,41599561728
1617,4.013,1.714,0,3723264,6999289856,11423109120,2892845056,41599512576
1618,3.832,1.583,0,2002944,7022288896,11400192000,2892853248,41599299584
1619,3.585,1.709,0,1343488,7058817024,11363471360,2892857344,41599447040
1620,5.093,1.491,0,671744,7099727872,11322458112,2892857344,41599565824
1621,5.008,0.710,0,139264,7146283008,11275833344,2892857344,41599602688
1622,4.200,1.663,0,2543616,7150399488,11271499776,2892861440,41599750144
1623,5.215,1.877,0,5693440,7171751936,11250192384,2892861440,41599508480
1624,3.542,2.250,0,2277376,7178739712,11242926080,2892865536,41599741952
1625,2.957,1.000,0,1597440,7181565952,11239821312,2892865536,41599987712
1626,3.167,1.792,0,1867776,7184080896,11237531648,2892865536,41599672320
1627,3.196,1.660,0,1245184,7186280448,11235102720,2892869632,41599889408
1628,3.787,1.706,0,2113536,7188226048,11233009664,2892869632,41600024576
1629,4.047,1.710,0,180224,7193632768,11227443200,2892869632,41600118784
1630,4.704,0.999,0,110592,6750113792,11670962176,2892869632,41600126976
1631,4.417,1.833,0,0,6814793728,11606151168,2892869632,41600258048
1632,5.121,1.915,0,0,6859804672,11561095168,2892869632,41600262144
1633,5.500,1.583,0,2588672,6896951296,11523903488,2892869632,41600274432
1634,5.333,1.458,0,245760,6947024896,11473813504,2892869632,41600282624
1635,3.030,1.287,0,143360,6705307648,11688189952,2892869632,41627652096
1636,0.375,1.292,0,0,6704959488,11688570880,2892869632,41627652096
1637,0.458,1.415,0,0,6706221056,11687309312,2892869632,41627652096
1638,0.251,1.169,0,23764992,6705561600,11687964672,2892869632,41627652096
1639,0.417,0.876,0,20480,6706077696,11687440384,2892869632,41627660288
1640,0.375,0.916,0,450560,6706372608,11687141376,2892869632,41627664384
1641,0.292,1.251,0,0,6706913280,11686596608,2892869632,41627668480
1642,0.417,1.333,0,0,6707171328,11686334464,2892869632,41627672576
1643,0.334,1.335,0,4960256,6705999872,11687505920,2892869632,41627672576
1644,0.333,0.500,0,0,6706384896,11687116800,2892869632,41627676672
1645,1.423,1.799,0,118784,6692282368,11702648832,2892869632,41627623424
1646,5.002,3.627,0,6078464,5995581440,12408135680,2892873728,41627598848
1647,1.836,1.961,16384,1662976,5980438528,12427636736,2892873728,41627586560
1648,0.292,1.460,0,0,5980659712,12427493376,2892873728,41627590656
1649,0.292,0.250,0,0,5980442624,12427710464,2892873728,41627590656
1650,0.499,1.165,0,20480,5905219584,12502933504,2892873728,41627590656
1651,3.654,3.571,0,2519040,5873430528,12766707712,2892873728,41402417152
1652,4.724,2.404,0,31698944,5888774144,12724817920,2892873728,41429360640
1653,9.842,6.922,0,5898240,6002728960,12608708608,2892873728,41430474752
1654,16.812,2.747,0,14700544,6137069568,12461531136,2892873728,41438429184
1655,18.799,4.017,0,30928896,6222540800,12356349952,2892873728,41454923776
1656,31.997,4.051,0,5238784,6449729536,12152016896,2892873728,41429811200
1657,41.865,5.939,0,1183744,6645133312,11842727936,2892873728,41540378624
1658,41.304,3.010,16384,44986368,6777843712,11670257664,2892873728,41577934848
1659,10.772,1.044,0,18214912,6819323904,11624529920,2892873728,41581977600
1660,4.788,1.624,4489216,32768,6825177088,11608113152,2892873728,41592360960
1661,4.642,1.616,0,23244800,6594723840,11831963648,2892873728,41598758912
1662,4.821,1.496,0,0,6687444992,11738906624,2892873728,41598771200
1663,4.165,0.916,0,1249280,6744068096,11682275328,2892873728,41598771200
1664,0.835,0.751,0,0,6719705088,11706466304,2892873728,41598918656
1665,0.958,1.542,0,12288,6720798720,11705298944,2892873728,41598976000
1666,0.668,1.461,0,0,6722285568,11703304192,2892873728,41599393792
1667,1.627,1.877,0,2285568,6659301376,11766812672,2892873728,41598828544
1668,4.821,0.457,0,0,6659678208,11766378496,2892873728,41598844928
1669,3.665,1.333,0,1261568,6719094784,11706875904,2892873728,41598865408
1670,0.292,1.336,0,0,6719397888,11706478592,2892873728,41598885888
1671,0.292,1.334,0,0,6718803968,11707039744,2892873728,41598885888
1672,0.543,1.337,0,0,6716596224,11709972480,2892873728,41598885888
1673,0.709,0.417,0,0,6725410816,11701231616,2892873728,41598885888
1674,4.977,1.742,0,696320,6760071168,11664994304,2892877824,41599213568
1675,4.047,1.502,32768,4317184,6776315904,11647094784,2892877824,41599647744
1676,2.494,1.538,32768,11177984,6784872448,11638468608,2892877824,41599488000
1677,5.922,1.501,0,0,6842646528,11580706816,2892877824,41599385600
1678,4.167,0.667,0,0,6889922560,11533414400,2892877824,41599401984
1679,2.836,1.751,0,12288,6925336576,11497889792,2892877824,41599406080
1680,3.087,1.752,0,0,6958735360,11464527872,2892877824,41599426560
1681,2.961,1.835,0,86016,6991032320,11432235008,2892877824,41599430656
1682,3.892,1.201,0,0,7022809088,11400466432,2892877824,41599430656
1683,3.677,1.295,0,0,7038197760,11385073664,2892877824,41599434752
1684,3.253,1.501,0,520192,7061938176,11361312768,2892877824,41599438848
1685,4.574,2.162,0,6238208,6644322304,11778781184,2892877824,41599471616
1686,5.104,1.701,0,4845568,6710243328,11712856064,2892877824,41599475712
1687,5.044,1.000,0,0,6759305216,11663548416,2892877824,41599483904
1688,4.919,1.209,0,270336,6791110656,11631661056,2892877824,41599483904
1689,6.063,1.786,0,12288,6865346560,11557355520,2892877824,41599488000
1690,4.283,1.871,0,0,6908399616,11514294272,2892877824,41599488000
1691,2.751,1.959,0,5500928,6947246080,11475464192,2892877824,41599488000
1692,3.208,0.625,0,0,6975176704,11447513088,2892877824,41599492096
1693,3.237,1.826,0,126976,7006208000,11416432640,2892877824,41599500288
1694,3.374,1.749,0,0,7036567552,11386114048,2892877824,41599500288
1695,3.130,1.711,0,16384,7063605248,11359076352,2892877824,41599500288
1696,4.241,1.830,0,266240,6627344384,11795337216,2892877824,41599508480
1697,4.498,0.833,0,0,6679367680,11743371264,2892877824,41599508480
1698,4.790,1.833,0,0,6742089728,11680497664,2892877824,41599512576
1699,5.195,1.829,0,12288,6791241728,11631091712,2892877824,41599643648
1700,4.904,2.618,0,159744,6629257216,11793080320,2892877824,41599664128
1701,4.825,0.582,0,831488,6712582144,11709788160,2892877824,41599664128
1702,4.508,1.586,0,0,6741950464,11680342016,2892877824,41599668224
1703,5.401,1.828,0,0,6790160384,11631923200,2892877824,41599688704
1704,8.813,1.448,0,602112,6834847744,11587153920,2892881920,41599700992
1705,5.237,1.829,0,1748992,6856622080,11564834816,2892881920,41599975424
1706,7.158,0.957,0,1261568,6899400704,11521728512,2892886016,41600200704
1707,4.515,2.154,0,1069056,6672596992,11748323328,2892890112,41600364544
1708,4.871,2.040,0,0,6731988992,11688947712,2892890112,41600389120
1709,4.633,1.461,0,16384,6792605696,11628261376,2892890112,41600393216
1710,5.324,1.123,0,0,6843961344,11576832000,2892890112,41600401408
1711,5.995,1.041,0,188416,6887251968,11533504512,2892890112,41600405504
1712,5.230,2.117,0,122880,6705606656,11715121152,2892890112,41600417792
1713,4.663,1.832,0,0,6781571072,11639160832,2892890112,41600421888
1714,5.204,1.873,0,0,6824189952,11596267520,2892890112,41600425984
1715,4.680,0.710,0,172032,6859497472,11560960000,2892890112,41600425984
1716,6.570,1.414,0,2338816,6893895680,11526344704,2892898304,41600528384
1717,4.911,1.665,0,1970176,6921281536,11498823680,2892898304,41600532480
1718,3.374,1.749,0,1585152,6950723584,11469066240,2892902400,41600704512
1719,4.370,1.748,0,1536000,6980796416,11438620672,2892902400,41600913408
1720,4.360,1.038,0,1462272,7006289920,11412799488,2892910592,41601118208
1721,3.589,1.294,0,1806336,7028219904,11391131648,2892910592,41600806912
1722,4.476,1.823,0,2199552,7066865664,11352309760,2892914688,41600978944
1723,4.784,2.038,0,675840,7109050368,11309932544,2892914688,41601138688
1724,5.243,1.290,0,159744,7148892160,11270057984,2892914688,41601163264
1725,5.530,0.832,0,1638400,7153262592,11265417216,2892922880,41601343488
1726,3.731,1.741,0,5988352,7155924992,11262836736,2892926976,41601183744
1727,3.698,1.579,0,2183168,7162449920,11256229888,2892926976,41601224704
1728,3.819,1.660,0,1646592,7164702720,11253747712,2892935168,41601396736
1729,3.410,1.455,0,2138112,7168421888,11250110464,2892943360,41601290240
1730,3.865,0.873,0,2400256,7169478656,11249119232,2892955648,41601114112
1731,3.617,1.788,0,1048576,7172050944,11246493696,2892955648,41601232896
1732,4.693,1.370,0,155648,7175000064,11243421696,2892955648,41601331200
1733,4.604,2.447,0,114688,6735605760,11682787328,2892955648,41601343488
1734,4.857,1.287,0,0,6804561920,11613855744,2892955648,41601343488
1735,5.558,1.161,0,16384,6846636032,11571593216,2892955648,41601351680
1736,5.298,1.544,0,2621440,6882021376,11536097280,2892955648,41601363968
1737,5.477,1.660,0,2023424,6920818688,11497242624,2892959744,41601441792
1738,4.028,2.367,0,520192,6691889152,11698503680,2892959744,41628901376
1739,0.375,0.667,0,16384,6693208064,11697184768,2892959744,41628901376
1740,0.250,1.167,0,0,6693941248,11696459776,2892959744,41628901376
1741,0.333,1.167,0,0,6694711296,11695697920,2892959744,41628901376
1742,0.459,1.418,0,23572480,6695436288,11694972928,2892959744,41628901376
1743,0.250,1.336,0,413696,6695297024,11695112192,2892959744,41628901376
1744,0.417,0.292,0,520192,6695542784,11694866432,2892959744,41628909568
1745,0.292,1.169,0,16384,6693994496,11696410624,2892959744,41628913664
1746,0.292,1.252,0,0,6694227968,11696152576,2892959744,41628913664
1747,0.333,1.376,0,5029888,6694924288,11695452160,2892959744,41628917760
1748,0.417,1.209,0,0,6698745856,11691630592,2892959744,41628917760
1749,5.344,2.568,0,4149248,6023602176,12375240704,2892959744,41628835840
1750,3.414,3.164,16384,3551232,5985968128,12419903488,2892959744,41628688384
1751,2.644,2.854,0,2453504,5893091328,12718264320,2892959744,41430409216
1752,5.122,2.520,0,13946880,5892145152,12718948352,2892959744,41430401024
1753,8.765,6.761,0,21647360,6024630272,12585254912,2892959744,41430716416
1754,8.625,2.625,0,3829760,6078447616,12516032512,2892963840,41442119680
1755,13.623,4.141,0,55808000,6255464448,12317323264,2892967936,41460256768
1756,22.350,3.821,0,5320704,6386065408,12212830208,2892967936,41432846336
1757,22.714,5.595,0,52137984,6535876608,11910410240,2892972032,41581002752
1758,33.872,3.106,16384,1183744,6679642112,11758518272,2892972032,41587138560
1759,35.137,1.624,0,253952,6793572352,11635933184,2892972032,41595465728
1760,34.683,2.421,4489216,23560192,6623481856,11800977408,2892972032,41599840256
1761,4.827,1.540,0,0,6703525888,11720736768,2892972032,41599856640
1762,4.444,1.453,0,1269760,6759321600,11664564224,2892972032,41599852544
1763,0.917,1.292,0,0,6762528768,11661164544,2892972032,41599995904
1764,0.668,0.459,0,0,6762381312,11661111296,2892972032,41600155648
1765,0.751,1.585,0,16384,6727864320,11695345664,2892972032,41600471040
1766,2.211,1.794,0,2277376,6668447744,11755008000,2892972032,41600118784
1767,4.460,1.209,0,0,6679171072,11744456704,2892972032,41599913984
1768,3.458,0.875,0,1249280,6729490432,11694125056,2892972032,41599926272
1769,0.292,0.834,0,0,6729973760,11693572096,2892972032,41599963136
1770,0.292,1.334,0,0,6729678848,11693780992,2892972032,41599967232
1771,0.375,1.292,0,0,6729981952,11693473792,2892972032,41599971328
1772,0.583,1.457,0,0,6724841472,11699208192,2892972032,41599971328
1773,0.333,0.708,0,90112,6724259840,11699986432,2892972032,41599971328
1774,4.572,1.663,0,667648,6763810816,11659657216,2892972032,41600036864
1775,4.255,1.460,32768,1896448,6782423040,11638951936,2892972032,41600458752
1776,1.626,1.542,1077248,14499840,6789271552,11632119808,2892980224,41600147456
1777,5.726,1.909,0,8192,6834573312,11586588672,2892980224,41600188416
1778,4.669,0.667,0,0,6890475520,11530686464,2892980224,41600188416
1779,3.288,1.581,0,12288,6920368128,11500789760,2892980224,41600217088
1780,3.251,1.792,0,0,6952398848,11468750848,2892980224,41600225280
1781,2.791,1.874,0,0,6987096064,11434016768,2892980224,41600237568
1782,3.199,1.620,0,94208,7020089344,11401052160,2892980224,41600241664
1783,3.375,0.958,0,4096,7047057408,11374088192,2892980224,41600253952
1784,3.488,1.578,0,0,7073361920,11347779584,2892980224,41600258048
1785,4.371,2.082,0,6258688,6639931392,11781189632,2892980224,41600290816
1786,4.293,1.917,0,1581056,6706196480,11714781184,2892980224,41600286720
