timestamp,state,event,test,time_taken
"2019-05-13 17:21:26","CreateManualPostForAllProjectTypesUnit","state_create_complete","",33.799
"2019-05-13 17:21:26","ShareSomePostsUnit","state_create_start","",0
"2019-05-13 17:21:58","ShareSomePostsUnit","state_create_complete","",31.83
"2019-05-13 17:21:58","LikeSomePostsUnit","state_create_start","",0
"2019-05-13 17:22:30","LikeSomePostsUnit","state_create_complete","",31.832
"2019-05-13 17:22:30","CommentSomePostsUnit","state_create_start","",0
"2019-05-13 17:23:05","CommentSomePostsUnit","state_create_complete","",34.871
"2019-05-13 17:23:05","CreateSocialDendroTimelineWithPostsAndSharesUnit","state_create_start","",0
"2019-05-13 17:23:35","CreateSocialDendroTimelineWithPostsAndSharesUnit","state_create_complete","",30.392
"2019-05-13 17:24:00","CreateSocialDendroTimelineWithPostsAndSharesUnit","test_concluded","posts.comment",24.198
